UserID,ItemID,overall,Visuals,Direction,Story,Acting
2687,1808418410,4,5,5,5,5
2687,1808420114,5,5,5,5,5
2701,1800018623,1,5,5,3,5
2701,1800018632,1,5,5,5,5
2701,1800018639,1,5,5,5,5
2701,1800018710,2,1,1,1,1
2701,1800018761,1,5,5,5,5
2701,1800019794,1,5,5,5,5
2701,1800020307,1,5,5,5,5
2701,1800021531,1,5,5,5,5
2701,1800022106,1,5,5,5,5
2701,1800022843,1,5,5,5,5
2701,1800023131,1,5,5,5,5
2701,1800023978,1,5,5,5,5
2701,1800026398,1,1,1,1,1
2701,1800026869,1,5,5,5,5
2701,1800037921,1,4,4,4,4
2701,1800039098,1,5,5,5,4
2701,1800048705,1,5,3,5,3
2701,1800059423,1,3,3,5,3
2701,1800093038,2,5,5,5,5
2701,1800103039,2,5,5,5,5
2701,1800104240,1,5,5,5,5
2701,1800109559,1,5,5,5,5
2701,1800114768,1,5,5,5,5
2701,1800115893,1,5,5,5,5
2701,1800134855,1,5,5,5,5
2701,1800195659,1,5,5,5,5
2701,1800223031,1,5,3,3,4
2701,1800231636,2,1,1,1,1
2701,1800243088,1,4,4,4,4
2701,1800249512,1,5,5,4,4
2701,1800341652,2,5,5,5,5
2701,1800353559,1,5,5,5,5
2701,1800353825,1,3,2,1,2
2701,1800365567,1,5,5,5,5
2701,1800367822,1,5,5,5,5
2701,1800444945,1,5,3,3,4
2701,1802814933,1,5,5,5,5
2701,1803470438,1,5,5,5,5
2701,1804094774,1,5,5,5,5
2701,1804133346,1,5,5,5,5
2701,1804383559,1,4,4,3,5
2701,1804383571,1,5,5,5,5
2701,1804476882,1,1,1,1,1
2701,1804713420,1,5,5,5,5
2701,1804713423,1,5,5,5,5
2701,1804749968,1,5,5,3,5
2701,1804861086,1,5,5,5,5
2701,1805535170,1,2,2,1,2
2701,1807426893,1,4,4,5,4
2701,1807455667,1,5,5,5,5
2701,1807537463,1,5,5,5,5
2701,1807657647,1,5,5,5,5
2701,1807743620,1,1,1,2,1
2701,1807776248,1,2,2,2,2
2701,1808403441,1,5,5,5,5
2701,1808403540,1,5,5,5,5
2701,1808404549,1,5,5,5,5
2701,1808421437,1,5,5,5,5
2708,1800019929,5,5,5,5,5
2708,1800022996,4,4,4,4,4
2708,1800024255,4,4,4,4,5
2708,1800026332,4,4,4,4,4
2708,1800026459,5,5,5,5,5
2708,1800055909,5,5,5,5,5
2708,1800062915,5,5,5,5,5
2708,1800071079,5,5,5,5,5
2708,1800071729,4,4,4,5,4
2708,1800074038,5,5,4,4,4
2708,1800082735,5,5,5,5,5
2708,1800082750,4,5,4,4,4
2708,1800085519,5,5,5,5,5
2708,1800114768,4,4,4,4,5
2708,1800125435,5,4,4,5,5
2708,1800125964,5,4,4,5,5
2708,1800126702,5,5,4,4,4
2708,1800170513,4,3,4,4,4
2708,1800182293,5,4,4,5,5
2708,1800196701,4,3,4,4,4
2708,1800228066,5,5,5,4,5
2708,1800233344,5,5,5,5,5
2708,1800243088,4,4,5,5,4
2708,1800300427,4,4,4,5,5
2708,1800359669,4,4,3,3,4
2708,1800361191,5,4,5,5,5
2708,1800362899,4,4,5,4,4
2708,1802814933,5,5,5,5,5
2708,1802821120,5,5,5,4,4
2708,1807731530,5,5,5,5,5
2708,1808405345,3,3,3,4,3
2708,1808409321,4,4,4,5,4
2708,1808439458,4,2,1,2,4
2710,1800020489,3,3,3,3,3
2710,1800020738,4,4,4,4,5
2710,1800107250,4,4,4,4,4
2710,1800115893,4,5,5,5,5
2710,1800131296,4,5,5,5,5
2710,1800168210,4,5,5,5,5
2710,1800183423,4,4,4,5,4
2710,1800249512,5,5,5,5,5
2710,1807809262,3,5,5,5,5
2710,1808403546,4,5,5,5,5
2710,1808403742,4,5,5,5,5
2710,1808421393,4,5,5,5,5
2710,1808435938,3,4,2,4,3
2710,1808446833,4,5,5,5,5
2710,1808465495,5,5,5,5,5
2710,1808485843,4,5,5,5,5
2717,1800019483,5,5,5,5,5
2717,1800021677,5,5,5,5,5
2717,1800062915,4,4,5,4,5
2717,1800076081,5,5,5,5,5
2717,1800139157,5,5,5,5,5
2717,1800183737,5,5,5,5,5
2717,1800203488,5,5,5,5,5
2717,1800354088,5,5,5,5,5
2717,1804318783,5,5,5,5,5
2717,1804379962,5,5,5,5,5
2717,1807428940,5,5,5,5,5
2717,1807816319,5,5,4,4,5
2718,1800287671,5,5,5,5,5
2718,1800367007,5,2,5,5,5
2718,1800419499,5,3,5,5,5
2718,1804319158,5,5,5,5,5
2718,1804555491,5,5,5,5,5
2718,1804738128,1,1,1,1,1
2718,1804857431,5,5,5,5,5
2718,1807427087,1,1,1,1,5
2718,1807839027,4,5,5,5,5
2718,1807859434,5,5,5,5,5
2718,1808403703,1,1,1,1,1
2718,1808403751,1,1,1,1,1
2718,1808404018,4,5,3,5,3
2718,1808404300,2,1,5,2,4
2718,1808404541,5,5,5,5,5
2718,1808405308,5,5,5,5,5
2718,1808405428,5,5,5,5,5
2718,1808415480,4,5,5,5,5
2718,1808416650,5,5,5,5,5
2718,1808418750,3,3,1,4,5
2718,1808420114,4,5,5,5,2
2718,1808420230,2,1,1,2,3
2718,1808429955,4,4,4,4,4
2718,1808474115,3,5,2,5,5
2719,1800020227,3,3,3,4,3
2719,1800021096,4,5,5,4,4
2719,1800024106,3,5,3,3,4
2719,1800025230,4,4,5,4,4
2719,1800068178,4,4,5,3,3
2719,1800081419,4,5,4,5,4
2719,1800109653,4,4,4,4,5
2719,1800126702,5,5,5,4,4
2719,1800154968,5,5,5,5,4
2719,1800195527,4,4,4,4,4
2719,1800290380,5,4,4,5,5
2719,1800340823,5,5,5,5,4
2719,1800372697,4,4,5,4,4
2719,1804383671,4,4,4,5,5
2719,1804520039,2,4,2,5,4
2719,1807432594,4,5,4,4,4
2719,1808403329,5,4,5,5,5
2719,1808405428,5,5,4,5,5
2719,1808439408,5,4,4,4,5
2719,1808466630,2,5,3,3,2
2725,1800018916,4,5,4,3,5
2725,1800019427,5,5,5,5,5
2725,1800019695,5,5,5,5,5
2725,1800022996,4,4,4,5,4
2725,1800025962,4,4,4,4,4
2725,1800026398,5,5,5,5,5
2725,1800044667,5,5,5,5,5
2725,1800054077,4,4,4,4,4
2725,1800061638,5,5,5,5,5
2725,1800074038,4,4,4,4,4
2725,1800080788,4,5,4,4,4
2725,1800101755,5,5,5,5,5
2725,1800107071,4,4,4,4,4
2725,1800110377,3,3,4,4,3
2725,1800111258,5,5,5,5,5
2725,1800121659,5,5,5,5,5
2725,1800126187,4,4,4,3,4
2725,1800137971,4,4,4,4,4
2725,1800142010,4,4,4,4,3
2725,1800152650,4,4,4,3,4
2725,1800155161,4,4,4,4,4
2725,1800185256,4,4,4,3,4
2725,1800191133,3,3,3,2,4
2725,1800210877,4,4,4,4,4
2725,1800222974,5,5,5,4,5
2725,1800233344,4,4,5,4,5
2725,1800247298,5,5,5,5,5
2725,1800341039,5,5,5,5,4
2725,1800341693,5,5,5,5,5
2725,1800353571,4,4,4,4,4
2725,1800353817,4,5,4,4,4
2725,1800359660,4,4,4,4,4
2725,1800361191,4,5,4,3,5
2725,1800362940,5,5,5,5,4
2725,1802761123,3,5,4,3,3
2725,1802814458,4,4,4,3,3
2725,1802816835,3,3,3,3,3
2725,1804383585,5,5,5,5,5
2725,1808403329,5,5,5,5,4
2725,1808405428,5,5,5,5,5
2732,1800018623,5,5,5,4,5
2732,1800024275,5,5,5,5,5
2732,1800025223,5,5,5,5,5
2732,1800034299,4,5,5,4,4
2732,1800037822,2,4,3,1,3
2732,1800037921,5,4,5,4,5
2732,1800050522,4,4,4,3,4
2732,1800059423,4,4,4,5,5
2732,1800067855,4,3,3,4,4
2732,1800071079,5,5,5,5,5
2732,1800072614,4,4,4,4,4
2732,1800073239,4,5,3,5,5
2732,1800082067,4,5,4,4,4
2732,1800085350,4,5,4,5,4
2732,1800085519,4,4,4,5,4
2732,1800095380,3,3,4,2,5
2732,1800096752,5,3,5,5,5
2732,1800099328,5,5,5,5,5
2732,1800106078,5,4,5,5,5
2732,1800106616,5,5,5,5,5
2732,1800116508,4,4,4,4,4
2732,1800117744,4,4,4,4,4
2732,1800123803,4,4,4,4,4
2732,1800125435,5,5,5,5,5
2732,1800129564,4,4,5,5,5
2732,1800137971,4,4,4,5,4
2732,1800155161,4,4,4,4,4
2732,1800159233,4,4,4,4,4
2732,1800169924,4,5,4,4,4
2732,1800192965,5,5,5,5,5
2732,1800216534,5,5,5,5,5
2732,1800231321,4,4,4,4,4
2732,1800235955,4,4,4,4,4
2732,1800267910,5,5,5,5,5
2732,1800340322,2,5,1,1,1
2732,1800340805,2,2,3,2,3
2732,1800350465,3,4,4,3,4
2732,1800353817,5,5,5,5,5
2732,1800362940,4,4,4,4,5
2732,1802814933,5,5,5,5,5
2732,1802821765,4,4,4,4,4
2732,1804170974,5,4,5,5,5
2732,1804383575,3,4,3,3,2
2732,1807592183,5,5,5,5,5
2732,1807731530,5,5,5,5,5
2732,1808403465,5,5,5,5,5
2732,1808405250,5,4,5,5,5
2732,1808406322,4,4,4,4,4
2736,1800018578,3,3,4,3,3
2736,1800025551,5,5,5,5,5
2736,1800112642,5,4,4,5,5
2736,1800129125,4,4,5,5,5
2736,1800143783,5,5,4,5,5
2736,1800216539,2,3,2,2,3
2736,1800350348,2,4,2,3,3
2736,1802813196,5,5,5,5,5
2736,1804094932,5,4,5,5,5
2736,1804398714,3,3,3,4,4
2736,1808439408,5,5,5,5,5
2744,1800026423,5,5,5,5,5
2744,1800057086,4,5,5,4,5
2744,1800059368,5,5,5,5,5
2744,1800066832,5,5,5,5,5
2744,1800068321,4,5,5,5,5
2744,1800071536,5,5,5,5,5
2744,1800074038,5,5,5,5,4
2744,1800088536,5,5,5,5,5
2744,1800089654,5,5,5,4,4
2744,1800089890,5,5,5,4,5
2744,1800092955,4,4,5,4,4
2744,1800096934,4,5,5,4,4
2744,1800102255,4,5,5,4,5
2744,1800102868,5,4,5,5,5
2744,1800120663,5,5,5,5,5
2744,1800127497,4,5,5,5,5
2744,1800132578,4,5,5,4,4
2744,1800137846,5,5,5,5,5
2744,1800249529,5,5,5,5,5
2744,1800381592,5,5,5,5,5
2748,1800018676,4,5,5,5,5
2748,1800019080,2,5,4,1,3
2748,1800019695,4,5,4,5,4
2748,1800020044,5,4,5,5,5
2748,1800020092,3,5,3,3,3
2748,1800020227,4,5,3,4,3
2748,1800020374,4,5,5,5,5
2748,1800022060,5,5,5,4,5
2748,1800023416,4,5,2,4,3
2748,1800024300,5,5,5,4,5
2748,1800051973,4,5,4,4,3
2748,1800073239,5,5,4,4,3
2748,1800085556,1,5,3,3,2
2748,1800086589,3,4,3,3,1
2748,1800089507,4,5,4,4,4
2748,1800096752,5,5,2,1,1
2748,1800096828,3,4,3,1,2
2748,1800117702,4,5,4,4,4
2748,1800129586,5,5,4,4,4
2748,1800134432,2,1,1,3,1
2748,1800140221,5,5,5,4,5
2748,1800141261,5,5,5,5,3
2748,1800161524,5,5,5,4,5
2748,1800165349,3,3,3,3,2
2748,1800187398,5,5,5,5,5
2748,1800216534,4,4,4,4,4
2748,1800246093,5,5,4,5,4
2748,1800247298,5,5,5,5,5
2748,1800275050,5,5,4,4,5
2748,1800282126,4,5,4,4,4
2748,1800288820,3,4,3,3,3
2748,1800300930,4,4,4,4,4
2748,1800340823,4,5,3,4,3
2748,1800340927,4,5,4,4,4
2748,1800343248,5,5,5,5,5
2748,1800361193,1,2,2,1,1
2748,1800420407,4,4,5,5,4
2748,1800552740,3,5,4,2,2
2748,1802837000,4,5,4,4,4
2748,1802837507,5,5,5,5,3
2748,1802953393,3,4,4,2,3
2748,1804364755,5,5,5,5,5
2748,1804383585,4,5,4,5,4
2748,1807427149,5,5,4,5,4
2748,1807428631,4,4,3,4,4
2748,1807428853,5,5,4,4,4
2748,1807432839,4,5,4,5,2
2748,1807485310,4,5,5,5,5
2748,1807592178,3,5,3,2,2
2748,1807838809,4,5,4,4,4
2748,1808405308,5,5,5,5,5
2748,1808405757,5,5,4,3,4
2748,1808412549,5,5,5,5,5
2748,1808418671,5,4,5,4,5
2748,1808421437,5,5,5,5,4
2748,1808440472,3,4,4,4,5
2748,1808481189,5,4,4,5,5
2751,1800018964,5,5,5,5,5
2751,1800019537,4,5,5,5,4
2751,1800019559,5,5,5,5,5
2751,1800020738,5,5,5,5,5
2751,1800044667,4,4,4,5,4
2751,1800047330,4,4,5,5,4
2751,1800048705,5,5,5,5,5
2751,1800051653,3,4,3,4,4
2751,1800052437,3,5,4,5,3
2751,1800054077,5,5,5,5,5
2751,1800054242,5,5,5,4,4
2751,1800074089,4,5,4,5,5
2751,1800074095,4,5,4,4,4
2751,1800075456,4,5,5,4,5
2751,1800087802,4,3,3,4,4
2751,1800096752,5,5,5,1,5
2751,1800100636,5,5,5,5,4
2751,1800100997,3,5,5,5,5
2751,1800101006,5,5,5,5,5
2751,1800116994,5,5,5,5,5
2751,1800126187,5,5,4,5,4
2751,1800126213,4,4,5,4,4
2751,1800133612,3,4,4,4,3
2751,1800147796,4,5,5,5,4
2751,1800148719,4,5,5,5,5
2751,1800161524,4,5,5,5,5
2751,1800222436,4,5,5,4,5
2751,1800227659,5,5,4,5,5
2751,1800233344,5,5,5,5,5
2751,1800254903,3,5,4,4,4
2751,1800255417,4,4,4,5,5
2751,1800295930,2,2,4,3,3
2751,1800340649,5,5,5,5,5
2751,1800340777,3,5,5,5,5
2751,1800351534,3,5,4,5,4
2751,1800353545,5,5,5,5,5
2751,1800365567,5,5,5,5,5
2751,1802816711,5,5,5,5,5
2751,1802816835,5,5,5,5,5
2751,1802822645,4,5,5,5,5
2751,1803471098,3,5,5,5,5
2751,1804738128,5,5,5,5,5
2751,1807432594,5,5,5,4,5
2751,1807530862,4,5,5,5,5
2751,1807599125,5,5,4,5,5
2751,1807645163,4,5,5,5,5
2751,1807743675,4,5,5,5,5
2751,1807816356,3,5,5,4,5
2751,1808402795,5,4,5,5,4
2751,1808403329,4,5,5,5,5
2751,1808404091,5,5,5,5,5
2751,1808404477,5,5,5,5,5
2751,1808404622,4,5,5,5,5
2751,1808409321,4,5,5,5,5
2751,1808409407,4,5,4,5,4
2751,1808410341,5,5,5,5,5
2751,1808421437,5,5,5,5,5
2751,1808432204,1,2,5,1,2
2758,1800018755,4,4,4,5,4
2758,1800019048,5,5,5,5,5
2758,1800019337,5,4,5,5,4
2758,1800022439,5,5,5,5,5
2758,1800024106,3,4,3,3,4
2758,1800024381,5,5,5,5,5
2758,1800024386,5,5,5,5,5
2758,1800026060,4,4,4,4,4
2758,1800026643,5,5,5,5,5
2758,1800044667,5,5,5,5,5
2758,1800046808,5,5,5,5,5
2758,1800068037,4,4,4,4,4
2758,1800072405,2,4,2,2,3
2758,1800074038,5,5,5,5,5
2758,1800074058,4,4,4,4,4
2758,1800074089,4,4,4,4,4
2758,1800074095,5,5,4,5,4
2758,1800087007,5,5,5,5,5
2758,1800087802,4,4,4,4,4
2758,1800116994,4,4,4,4,4
2758,1800126187,5,5,5,5,4
2758,1800126213,5,4,5,5,4
2758,1800147783,4,4,4,4,4
2758,1800165143,3,4,3,3,4
2758,1800193274,4,4,4,4,4
2758,1800233344,5,5,5,5,5
2758,1800254903,5,5,4,5,4
2758,1800266439,4,5,4,4,4
2758,1800283691,4,4,3,4,4
2758,1800295930,4,4,4,4,3
2758,1800318700,5,5,5,5,5
2758,1800340823,4,4,4,4,4
2758,1800340927,4,4,4,4,5
2758,1800350977,5,5,5,5,5
2758,1800353483,3,4,3,3,4
2758,1800353545,5,5,5,5,5
2758,1800353571,5,5,5,5,4
2758,1800353972,3,4,3,3,4
2758,1800359985,5,5,5,5,5
2758,1802816835,4,4,4,4,4
2758,1803242036,4,4,4,5,4
2758,1803242037,4,4,3,4,3
2758,1803242039,4,4,4,4,3
2758,1803242041,4,4,4,4,3
2758,1803242042,4,4,4,4,4
2758,1803242043,4,4,4,4,3
2758,1803471098,5,5,5,5,5
2758,1804147056,5,5,5,5,4
2758,1804319402,4,4,4,4,4
2758,1804322789,4,4,4,4,4
2758,1804329627,4,4,4,4,4
2758,1804359571,3,2,3,4,3
2758,1804383585,4,4,4,4,4
2758,1804476862,4,5,4,4,4
2758,1804516780,5,5,5,5,5
2758,1804520039,5,5,5,5,5
2758,1804849594,5,5,5,5,4
2758,1804851373,5,4,5,5,4
2758,1807432830,4,4,4,4,4
2758,1807530862,5,4,5,5,4
2758,1807645163,5,5,5,5,5
2758,1807743675,4,4,4,4,4
2758,1808402795,5,5,4,5,5
2758,1808403940,4,4,4,4,4
2758,1808404477,5,5,5,5,5
2758,1808404541,5,5,5,5,5
2758,1808405757,5,4,5,5,4
2758,1808406642,5,5,5,5,5
2758,1808409407,4,4,4,4,4
2758,1808410707,5,5,5,5,5
2758,1808421437,4,4,4,4,4
2758,1808429955,4,4,4,4,5
2758,1808433589,2,4,2,2,4
2758,1808489310,5,4,5,5,4
2762,1800021531,4,5,5,3,5
2762,1800040961,4,4,4,4,4
2762,1800064744,5,4,5,5,5
2762,1800071536,4,4,4,4,4
2762,1800082067,4,2,3,2,4
2762,1800087601,5,5,4,5,5
2762,1800097492,5,4,4,4,4
2762,1800100320,5,4,4,4,4
2762,1800104649,5,4,4,4,5
2762,1800105199,5,4,5,5,5
2762,1800115321,5,4,5,4,4
2762,1800119695,4,4,4,4,4
2762,1800123020,5,5,5,4,5
2762,1800129564,5,5,5,4,5
2762,1800131296,4,4,5,4,5
2762,1800139261,4,5,5,4,4
2762,1800195627,4,4,4,4,4
2762,1800195741,5,4,5,4,5
2762,1800340284,5,4,5,4,5
2762,1804713423,4,4,4,4,4
2766,1800019304,5,5,5,5,5
2766,1800019594,5,5,5,5,4
2766,1800019714,4,4,4,4,4
2766,1800026423,4,4,3,3,4
2766,1800057578,4,4,4,4,4
2766,1800061638,4,5,5,5,4
2766,1800094409,1,1,1,1,2
2766,1800109653,4,5,5,4,5
2766,1800111258,4,5,5,5,5
2766,1800128578,4,5,4,4,4
2766,1800150158,4,4,4,4,4
2766,1800161524,5,5,5,5,5
2766,1800249529,4,4,4,4,4
2766,1800340322,4,5,5,4,5
2766,1800351534,3,4,4,3,3
2766,1800379216,4,5,4,5,4
2766,1800381592,4,5,5,4,4
2766,1800421139,4,5,4,5,4
2766,1802761041,5,5,5,4,5
2766,1802813191,4,4,3,4,4
2766,1803454613,5,5,5,4,5
2766,1804383585,4,5,4,4,4
2766,1804471389,1,1,1,1,1
2766,1804516780,2,3,3,3,3
2766,1804738128,5,5,5,5,5
2766,1804770389,3,3,3,2,4
2766,1804892925,4,4,4,5,5
2766,1805535154,5,5,5,5,5
2766,1805535156,3,3,3,4,2
2766,1807426890,4,4,5,4,5
2766,1807428853,4,5,5,5,4
2766,1807428926,5,5,5,5,5
2766,1807432594,4,5,5,4,5
2766,1807537463,5,5,5,5,5
2766,1807579301,5,5,4,4,4
2766,1807592183,5,5,5,5,5
2766,1807617199,3,4,3,3,3
2766,1807743620,4,3,4,4,4
2766,1807776036,3,4,4,4,4
2766,1807812147,4,5,4,4,4
2766,1807812153,2,3,3,1,3
2766,1807816319,3,4,5,3,4
2766,1807828688,3,3,3,2,3
2766,1807839027,2,3,4,1,3
2766,1807858489,4,4,3,4,4
2766,1808396403,4,4,4,4,4
2766,1808402790,5,5,5,4,5
2766,1808403062,3,4,3,4,3
2766,1808403329,4,4,4,4,5
2766,1808403428,3,3,4,3,4
2766,1808403441,5,5,4,5,5
2766,1808403540,4,5,4,4,5
2766,1808404170,2,1,1,1,3
2766,1808404477,5,5,5,5,5
2766,1808404549,4,4,5,4,4
2766,1808405048,3,4,4,4,4
2766,1808405164,4,5,5,5,4
2766,1808405250,4,5,3,3,4
2766,1808405428,5,5,5,5,5
2766,1808405515,4,5,4,4,5
2766,1808409407,2,2,1,3,2
2766,1808411996,5,5,5,5,5
2766,1808412044,3,4,4,3,4
2766,1808414381,4,4,5,4,4
2766,1808416901,4,4,3,2,4
2766,1808418410,4,5,3,3,4
2766,1808418750,4,4,4,4,5
2766,1808435938,5,5,5,5,5
2766,1808435941,5,5,5,5,5
2766,1808437039,5,4,4,5,5
2766,1808465610,4,4,4,4,4
2766,1808481189,4,5,4,4,5
2773,1800018783,3,3,3,3,4
2773,1800020664,4,5,4,4,4
2773,1800022106,5,5,5,5,5
2773,1800024763,2,3,2,2,2
2773,1800025366,5,5,5,5,4
2773,1800039901,5,5,5,4,5
2773,1800057997,5,5,5,5,5
2773,1800082735,5,5,5,5,5
2773,1800107071,3,3,3,3,3
2773,1800128062,5,4,5,5,5
2773,1800129125,4,4,4,4,5
2773,1800216534,5,5,5,5,5
2773,1800249512,5,5,5,5,5
2773,1802761123,4,4,4,4,5
2773,1802771203,5,5,5,4,5
2773,1802813191,4,4,4,4,4
2773,1807579301,5,5,5,4,5
2773,1807776063,5,5,5,5,4
2773,1807993019,5,5,4,4,5
2773,1808396013,2,3,2,2,3
2773,1808405428,5,5,5,5,5
2773,1808405886,4,5,5,5,5
2773,1808481189,4,4,4,4,5
2774,1800018632,5,5,5,5,5
2774,1800019301,4,4,4,4,4
2774,1800019304,5,5,5,5,5
2774,1800019337,4,5,5,5,5
2774,1800020044,5,4,5,5,5
2774,1800020307,4,5,5,5,5
2774,1800020489,3,3,3,3,3
2774,1800021618,5,5,4,5,4
2774,1800022106,5,4,5,5,5
2774,1800022996,5,4,5,5,5
2774,1800023257,5,4,5,4,5
2774,1800023586,5,5,5,5,5
2774,1800026332,5,4,4,5,5
2774,1800026398,5,5,5,5,5
2774,1800026869,4,4,4,4,3
2774,1800076081,4,5,4,5,4
2774,1800125435,5,4,5,5,5
2774,1800216539,2,3,2,2,4
2774,1800217371,4,4,5,4,5
2774,1800223031,5,4,4,5,5
2774,1800230900,5,5,5,5,5
2774,1800233344,5,5,5,5,5
2774,1800245829,4,4,4,5,4
2774,1800249512,4,4,4,4,4
2774,1800249953,4,5,5,5,5
2774,1800350099,5,5,5,5,5
2774,1800353559,4,5,5,5,5
2774,1800354770,5,5,5,5,5
2774,1802771203,4,4,5,4,5
2774,1802821120,5,4,5,5,5
2774,1804090603,5,5,5,4,4
2774,1804383571,5,5,5,4,4
2774,1804736435,4,3,4,4,5
2774,1804738128,5,5,5,5,4
2774,1804857429,5,4,4,5,5
2774,1804861086,4,4,4,5,4
2774,1804892925,4,3,4,3,5
2774,1807428926,5,5,5,5,5
2774,1807537463,5,5,5,5,4
2774,1807592183,5,5,5,5,5
2774,1807645166,5,3,3,4,4
2774,1808403329,4,4,4,4,4
2774,1808489310,2,3,3,3,2
2780,1800018600,3,5,3,3,4
2780,1800018623,4,5,5,4,5
2780,1800018654,5,5,5,5,5
2780,1800018938,5,5,5,5,5
2780,1800019301,4,5,5,4,5
2780,1800019316,3,5,3,3,4
2780,1800019376,3,5,3,3,4
2780,1800020345,5,5,5,5,5
2780,1800022106,5,5,5,5,5
2780,1800022843,5,5,5,5,5
2780,1800022996,5,5,5,5,5
2780,1800026398,2,5,3,3,4
2780,1800033734,4,5,4,4,4
2780,1800044667,4,5,4,5,5
2780,1800064266,5,5,5,5,5
2780,1800071079,5,5,5,5,5
2780,1800090593,5,5,5,5,5
2780,1800104285,5,5,5,5,5
2780,1800116994,5,5,5,5,5
2780,1800119695,3,4,4,3,5
2780,1800123020,5,5,5,5,5
2780,1800131296,5,5,5,5,5
2780,1800136897,5,5,5,5,5
2780,1800139980,5,5,5,5,5
2780,1800143783,5,5,5,5,5
2780,1800152650,5,5,5,5,5
2780,1800160207,5,5,5,5,5
2780,1800169436,4,5,5,4,5
2780,1800169924,5,5,4,5,5
2780,1800181940,3,5,4,5,4
2780,1800182293,5,5,5,5,5
2780,1800184255,5,5,5,5,5
2780,1800186766,4,5,4,3,4
2780,1800191133,5,5,5,5,5
2780,1800195932,5,5,5,5,5
2780,1800206599,5,5,5,5,5
2780,1800215888,5,5,5,5,5
2780,1800216539,5,5,5,5,5
2780,1800223031,5,5,5,5,5
2780,1800228538,1,4,2,3,3
2780,1800267910,5,5,5,5,5
2780,1800296744,5,5,5,5,5
2780,1800340927,5,5,5,5,5
2780,1800353550,5,5,5,5,5
2780,1800362940,5,5,5,5,5
2780,1802813196,5,5,5,5,5
2780,1802821120,2,2,3,3,3
2780,1802827612,5,5,5,5,5
2780,1804104810,4,5,4,4,4
2780,1807432836,2,5,3,3,4
2780,1807809591,5,5,5,5,5
2780,1808404549,5,5,5,5,5
2798,1800018623,5,5,5,4,5
2798,1800020752,4,5,4,4,4
2798,1800024381,5,5,5,5,5
2798,1800064203,5,5,5,3,5
2798,1800079753,4,5,5,4,5
2798,1800096103,4,3,3,3,5
2798,1800100636,5,5,5,5,5
2798,1800147796,5,5,5,5,5
2798,1800182364,4,4,4,4,5
2798,1802816835,5,5,5,5,5
2798,1807816315,5,5,5,5,5
2806,1800018548,4,5,4,4,4
2806,1800018620,4,4,4,4,4
2806,1800018659,5,5,5,5,4
2806,1800018710,2,2,2,2,2
2806,1800018733,3,4,3,3,3
2806,1800019151,4,5,4,4,4
2806,1800019427,3,3,3,3,3
2806,1800019457,3,4,3,3,3
2806,1800019520,4,4,5,4,4
2806,1800019618,4,4,4,4,4
2806,1800019927,2,2,2,2,3
2806,1800020102,4,5,4,4,4
2806,1800020154,2,4,2,2,3
2806,1800022982,3,3,3,5,3
2806,1800024880,3,4,3,4,4
2806,1800040961,5,5,5,4,5
2806,1800064266,4,4,4,5,4
2806,1800082838,2,3,2,2,3
2806,1800088651,5,5,5,5,5
2806,1800090026,5,5,5,5,5
2806,1800116994,4,4,4,4,4
2806,1800117181,4,4,4,4,4
2806,1800136367,4,4,4,4,4
2806,1800146223,4,4,4,4,4
2806,1800148679,4,5,4,5,4
2806,1800171038,5,5,5,5,5
2806,1800177930,5,4,5,5,5
2806,1800249953,3,3,3,5,3
2806,1800258211,4,5,4,3,4
2806,1800272771,4,4,4,4,5
2806,1800359981,4,5,5,4,4
2806,1800366569,3,3,3,3,3
2806,1802827612,4,4,4,4,4
2806,1803453980,4,4,4,4,4
2806,1804555491,3,3,3,3,3
2806,1804749964,3,3,3,3,3
2806,1808403441,5,5,5,5,5
2806,1808405712,2,3,3,3,3
2806,1808418721,3,3,3,3,4
2815,1800021290,5,5,5,5,5
2815,1800026332,4,4,4,4,4
2815,1800128062,5,5,5,5,5
2815,1800183737,5,5,5,5,5
2815,1800243949,5,5,5,5,5
2815,1800245829,5,5,5,5,5
2815,1800355643,5,5,5,5,5
2815,1804516780,4,4,4,4,4
2815,1804857429,5,5,5,5,5
2815,1807428940,5,5,5,5,5
2815,1807776045,5,5,5,5,5
2815,1807816319,5,5,5,5,5
2815,1808405428,5,5,5,5,5
2815,1808415451,5,5,5,5,5
2830,1800019337,3,4,3,3,3
2830,1800119952,4,4,3,4,4
2830,1800124151,4,4,4,4,4
2830,1800139450,4,4,4,4,4
2830,1800141261,4,2,3,3,2
2830,1800230976,4,3,4,4,3
2830,1800351534,2,3,1,2,4
2830,1804288900,2,5,2,3,2
2830,1804364755,5,4,4,5,4
2830,1804738128,5,5,5,5,5
2830,1807432830,2,4,3,2,3
2830,1807432839,1,2,1,2,2
2830,1807731530,2,1,2,1,2
2830,1808405428,5,5,5,5,4
2830,1808405708,3,1,4,2,3
2830,1808409330,5,3,5,5,5
2830,1808421435,2,2,2,2,3
2834,1800022746,4,5,4,5,4
2834,1800029497,5,5,5,5,5
2834,1800101011,4,4,4,4,4
2834,1800111258,4,5,4,4,4
2834,1800113487,4,4,4,4,4
2834,1800119952,5,5,5,5,5
2834,1800139450,5,5,5,5,5
2834,1800141720,5,5,5,5,5
2834,1800161549,2,2,2,2,2
2834,1800174047,5,5,4,4,5
2834,1800192737,4,4,4,4,4
2834,1800233344,5,5,5,5,5
